Hours_Studied,Attendance,Sleep_Hours,Previous_Scores,Tutoring_Sessions,Physical_Activity,Exam_Score,Total_Study_Time,Study_Efficiency,Gender_Male,School_Type_Public,Parental_Involvement_Low,Parental_Involvement_Medium,Access_to_Resources_Low,Access_to_Resources_Medium,Extracurricular_Activities_Yes,Motivation_Level_Low,Motivation_Level_Medium,Internet_Access_Yes,Family_Income_Low,Family_Income_Medium,Teacher_Quality_Low,Teacher_Quality_Medium,Peer_Influence_Neutral,Peer_Influence_Positive,Learning_Disabilities_Yes,Parental_Education_Level_High School,Parental_Education_Level_Postgraduate,Distance_from_Home_Moderate,Distance_from_Home_Near
17,67,9,97,1.0,3,64,17.0,3.5555555555555554,False,True,False,True,False,True,False,False,True,True,False,True,True,False,True,False,False,False,True,True,False
21,92,6,76,2.0,5,70,42.0,3.1818181818181817,True,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True
17,96,8,87,0.0,5,71,0.0,3.9444444444444446,True,False,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False
24,94,8,60,0.0,3,68,0.0,2.72,True,True,True,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True
14,77,6,77,1.0,2,64,14.0,4.266666666666667,True,False,False,True,False,True,True,True,False,True,True,False,False,False,True,False,False,False,False,False,True
12,90,8,67,2.0,3,67,24.0,5.153846153846154,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,True,False,False,True
9,64,6,99,3.5,6,65,31.5,6.5,True,True,False,True,False,False,True,False,True,True,True,False,False,False,False,True,True,True,False,True,False
7,62,7,74,3.0,3,62,21.0,7.75,False,True,False,False,False,True,True,False,True,True,False,True,False,True,True,False,False,False,True,False,True
17,90,5,88,1.0,1,68,17.0,3.7777777777777777,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True
18,77,4,80,1.0,2,66,18.0,3.473684210526316,True,False,False,False,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,True
16,100,7,55,1.0,2,69,16.0,4.0588235294117645,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False
27,64,7,77,3.0,4,68,81.0,2.4285714285714284,True,True,False,True,False,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
27,94,5,77,0.0,2,71,0.0,2.5357142857142856,False,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True
18,79,8,86,3.0,4,68,54.0,3.5789473684210527,False,True,False,True,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,False,True
9,93,7,66,0.0,2,64,0.0,6.4,True,False,False,False,True,False,True,False,True,True,True,False,True,False,True,False,False,False,False,True,False
17,93,8,93,0.0,3,66,0.0,3.6666666666666665,True,True,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False
16,97,8,81,0.0,2,70,0.0,4.117647058823529,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True
16,72,9,52,1.0,1,60,16.0,3.5294117647058822,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False
16,98,8,85,0.0,2,69,0.0,4.0588235294117645,True,True,False,True,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False
16,66,7,95,1.0,4,65,16.0,3.823529411764706,True,True,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True
18,63,7,84,1.0,2,66,18.0,3.473684210526316,False,True,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,True
16,77,10,69,1.0,3,64,16.0,3.764705882352941,False,False,False,True,True,False,False,False,True,True,False,True,False,True,True,False,False,True,False,False,True
21,93,8,80,0.0,1,71,0.0,3.227272727272727,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
22,79,7,59,0.0,3,66,0.0,2.869565217391304,True,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,True
15,93,7,80,0.0,3,66,0.0,4.125,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,True,False,True,False,False,True
28,89,6,75,1.0,3,68,28.0,2.3448275862068964,True,False,False,True,False,True,False,False,True,True,True,False,True,False,False,False,False,True,False,True,False
14,68,5,51,1.0,5,63,14.0,4.2,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False,True,False
10,98,10,66,1.0,2,66,10.0,6.0,False,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True
22,62,8,60,0.0,2,61,0.0,2.652173913043478,True,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
15,96,5,70,3.5,3,70,52.5,4.375,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True
22,72,7,62,3.5,2,68,77.0,2.9565217391304346,False,False,False,True,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,True,False
6,80,9,92,3.5,2,65,21.0,9.285714285714286,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,False,False,False,True,True,False
28,77,6,85,0.0,1,69,0.0,2.3793103448275863,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True
24,67,6,87,0.0,4,67,0.0,2.68,True,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True
11,74,8,68,0.0,3,62,0.0,5.166666666666667,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
11,68,8,50,2.0,4,61,22.0,5.083333333333333,False,False,True,False,False,False,True,True,False,True,True,False,False,False,False,True,False,True,False,False,True
30,68,6,61,1.0,3,70,30.0,2.2580645161290325,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True
16,67,6,88,0.0,3,65,0.0,3.823529411764706,True,True,False,False,False,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True
15,80,8,80,1.0,4,65,15.0,4.0625,False,True,False,False,False,True,False,False,True,True,True,False,False,True,True,False,False,True,False,True,False
6,92,5,77,1.0,4,66,6.0,9.428571428571429,True,True,False,True,False,True,True,False,True,True,True,False,False,False,False,True,False,True,False,False,True
18,83,6,64,1.0,3,66,18.0,3.473684210526316,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True
19,96,7,54,1.0,3,69,19.0,3.45,True,True,False,True,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,False,True
24,85,8,89,1.0,3,70,24.0,2.8,False,True,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,True,False,True,False
12,88,6,52,1.0,1,63,12.0,4.846153846153846,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
11,87,8,53,1.0,3,64,11.0,5.333333333333333,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True
23,78,9,65,1.0,2,65,23.0,2.7083333333333335,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False
26,88,6,79,1.0,4,71,26.0,2.6296296296296298,True,True,False,False,False,True,True,False,True,True,True,False,False,False,True,False,False,True,False,False,False
11,63,10,100,0.0,3,61,0.0,5.083333333333333,False,True,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False
26,94,9,55,2.0,3,69,52.0,2.5555555555555554,True,True,True,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,False,False,True
20,91,7,74,1.0,4,69,20.0,3.2857142857142856,True,True,False,False,False,True,False,False,True,True,False,True,False,True,True,False,False,True,False,True,False
27,70,7,80,1.0,3,66,27.0,2.357142857142857,False,True,False,True,False,True,False,True,False,True,True,False,False,True,True,False,False,True,False,False,True
20,91,6,91,3.0,2,72,60.0,3.4285714285714284,True,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True
5,61,9,84,1.0,3,60,5.0,10.0,True,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,True
19,69,7,90,0.0,1,62,0.0,3.1,True,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,True
26,63,5,76,3.0,5,66,78.0,2.4444444444444446,False,True,False,True,False,True,True,False,True,True,False,True,False,False,True,False,True,True,False,False,True
15,91,4,72,1.0,2,69,15.0,4.3125,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,True
18,90,7,81,2.0,3,69,36.0,3.6315789473684212,True,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,True,True,False
19,93,7,95,3.0,3,71,57.0,3.55,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
4,60,6,78,1.0,1,59,4.0,11.8,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,True,False,False,True,False,True
30,80,5,80,0.0,4,72,0.0,2.3225806451612905,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,True,False,False,True,False,True
15,88,4,67,1.0,4,66,15.0,4.125,False,False,True,False,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,False
23,66,6,80,1.0,3,66,23.0,2.75,False,True,False,True,False,True,True,False,True,True,False,True,False,True,False,True,False,False,False,False,True
19,86,6,81,3.0,3,70,57.0,3.5,True,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True
28,63,8,88,2.0,2,67,56.0,2.310344827586207,True,True,False,True,False,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False,True
22,67,7,79,1.0,3,65,22.0,2.8260869565217392,False,False,False,True,False,True,True,False,True,True,False,True,True,False,True,False,False,False,False,True,False
19,79,9,60,1.0,3,63,19.0,3.15,False,True,False,True,False,True,True,True,False,True,True,False,False,True,True,False,True,True,False,False,True
15,86,8,79,3.0,3,68,45.0,4.25,False,True,False,False,True,False,False,False,True,True,True,False,False,True,False,True,False,False,False,False,True
25,66,8,65,0.0,3,63,0.0,2.423076923076923,True,True,True,False,False,True,True,False,True,True,False,True,False,True,False,True,True,True,False,False,True
9,67,8,54,3.0,5,63,27.0,6.3,True,False,False,True,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,True,False
24,68,5,91,1.0,4,68,24.0,2.72,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
13,70,6,53,2.0,0,60,26.0,4.285714285714286,False,True,False,True,False,True,True,False,True,True,True,False,False,True,False,False,True,False,False,True,False
28,69,10,82,0.0,2,67,0.0,2.310344827586207,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,True
21,76,4,99,0.0,3,65,0.0,2.9545454545454546,True,True,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False
24,86,7,54,0.0,2,68,0.0,2.72,True,True,False,False,True,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,True
20,78,8,61,0.0,2,62,0.0,2.9523809523809526,False,True,False,True,True,False,False,False,True,True,False,True,False,True,True,False,True,True,False,True,False
9,91,4,88,2.0,4,65,18.0,6.5,False,True,False,True,True,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True
15,89,6,55,1.0,3,66,15.0,4.125,True,False,False,True,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True
24,65,10,92,3.0,4,67,72.0,2.68,True,True,False,True,False,True,True,True,False,True,False,True,False,False,True,False,False,True,False,False,True
21,62,7,50,1.0,2,60,21.0,2.727272727272727,False,True,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False
27,95,6,94,2.0,4,74,54.0,2.642857142857143,False,True,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,False,True,False,False
22,63,7,53,1.0,4,62,22.0,2.6956521739130435,True,True,True,False,True,False,True,False,True,True,False,False,False,True,True,False,False,True,False,False,True
14,66,6,96,0.0,3,61,0.0,4.066666666666666,True,True,True,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False
15,61,10,93,0.0,4,63,0.0,3.9375,True,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True
21,85,6,77,2.0,3,66,42.0,3.0,True,True,False,True,True,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False
6,83,6,89,1.0,4,65,6.0,9.285714285714286,False,True,False,True,False,True,False,False,True,True,True,False,False,True,False,True,False,False,True,False,True
30,99,5,54,0.0,3,72,0.0,2.3225806451612905,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True,False,True
23,95,7,57,1.0,2,70,23.0,2.9166666666666665,False,False,False,False,False,True,False,False,True,True,True,False,False,True,True,False,False,True,False,False,True
27,76,7,68,1.0,3,71,27.0,2.5357142857142856,False,True,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,True,True,False
11,75,9,77,1.0,2,64,11.0,5.333333333333333,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False
27,72,5,93,1.0,2,70,27.0,2.5,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True
33,66,8,77,2.0,3,68,66.0,2.0,True,True,False,True,False,True,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True
